name,phi,theta,dcosx,dcosy,dcosz
LOGME,1.60553,2.54665,-0.0194626,0.56012,-0.828183
LOGME,5.04622,2.87257,0.0870901,-0.251116,-0.964031
LOGME,4.60053,1.83001,-0.107901,-0.96055,-0.256324
LOGME,1.32622,0.233332,0.0559883,0.22434,0.972901
LOGME,3.69111,0.763624,-0.589734,-0.361175,0.722335
LOGME,2.72255,2.4545,-0.579414,0.258089,-0.773091
LOGME,0.354606,0.803605,0.675076,0.249952,0.694116
LOGME,1.14679,2.37849,0.284358,0.629962,-0.722695
LOGME,4.35084,2.07766,-0.309247,-0.817751,-0.485438
LOGME,4.79206,2.56265,0.0435453,-0.545403,-0.837042
LOGME,3.98921,1.77314,-0.64827,-0.73441,-0.200967
LOGME,3.41151,1.88129,-0.917707,-0.253899,-0.305532
LOGME,2.45538,1.47578,-0.770164,0.63075,0.0948779
LOGME,1.33007,2.33004,0.172928,0.704441,-0.688374
LOGME,3.24883,1.57822,-0.994228,-0.107027,-0.00742847
LOGME,4.63082,0.738191,-0.0548329,-0.670713,0.739687
LOGME,1.28087,1.3554,0.279275,0.936122,0.213732
LOGME,5.3715,1.61436,0.611835,-0.789786,-0.0435455
LOGME,4.5703,2.17901,-0.116214,-0.812401,-0.571401
LOGME,0.807458,1.21301,0.647558,0.676777,0.350202
LOGME,3.92257,0.752981,-0.485664,-0.481389,0.729654
LOGME,0.0850333,0.118542,0.117837,0.0100443,0.992982
LOGME,1.53113,1.77998,0.0387914,0.977432,-0.207658
LOGME,1.22036,3.10096,0.0139475,0.0381572,-0.999174
LOGME,4.22472,2.24106,-0.367199,-0.692307,-0.621189
LOGME,4.81205,0.797247,0.071185,-0.711885,0.698679
LOGME,1.20706,1.02208,0.303539,0.797373,0.521594
LOGME,1.75247,0.410752,-0.0721452,0.392727,0.916821
LOGME,4.86823,2.23474,0.122238,-0.778025,-0.616227
LOGME,1.93075,0.13699,-0.0481012,0.12781,0.990632
LOGME,6.25377,0.590437,0.556483,-0.0163738,0.830698
LOGME,1.39639,2.58854,0.0911509,0.51732,-0.850924
LOGME,3.40495,2.26042,-0.744887,-0.200837,-0.636245
LOGME,3.4043,0.523839,-0.483046,-0.129902,0.865905
LOGME,2.53623,2.05436,-0.728014,0.503814,-0.464938
LOGME,4.21242,0.964998,-0.394087,-0.721428,0.569419
LOGME,6.26712,0.373254,0.3646,-0.0058572,0.931146
LOGME,2.45711,0.300728,-0.229491,0.18729,0.955121
LOGME,1.32052,0.442683,0.106094,0.41502,0.903605
LOGME,4.54328,0.0119262,-0.00200721,-0.0117558,0.999929
LOGME,5.96744,1.55187,0.950395,-0.310468,0.0189265
LOGME,5.21924,2.97609,0.0799752,-0.144039,-0.986335
LOGME,3.13971,2.27701,-0.760824,0.00143208,-0.648956
LOGME,3.3074,0.153497,-0.150798,-0.0252348,0.988242
LOGME,4.2992,1.60769,-0.401262,-0.91522,-0.0368871
LOGME,2.15988,1.79926,-0.541162,0.809845,-0.226482
LOGME,1.18811,2.342,0.267761,0.6652,-0.697002
LOGME,2.93139,1.62825,-0.976375,0.208312,-0.0574254
LOGME,2.75779,0.338191,-0.307644,0.124234,0.943356
LOGME,5.47513,2.14694,0.579374,-0.606236,-0.544796
LOGME,2.84469,2.78447,-0.334286,0.102273,-0.936906
LOGME,5.73435,0.114743,0.0976766,-0.0597297,0.993424
LOGME,0.754292,0.510916,0.356345,0.334838,0.872297
LOGME,6.21921,1.25778,0.949463,-0.0608226,0.30793
LOGME,2.42874,2.26141,-0.583154,0.504133,-0.63701
LOGME,1.4667,1.48142,0.10349,0.990618,0.0892536
LOGME,1.09989,1.29065,0.436006,0.856415,0.276501
LOGME,1.54563,1.49476,0.0250896,0.996795,0.0759586
LOGME,0.264687,1.05101,0.837699,0.227056,0.496696
LOGME,2.89052,0.581495,-0.532053,0.136461,0.835642
LOGME,6.04218,2.45344,0.616757,-0.151587,-0.77242
LOGME,0.786047,0.968289,0.582219,0.582975,0.56671
LOGME,3.35045,0.0602234,-0.058879,-0.0124794,0.998187
LOGME,1.99939,2.01876,-0.374585,0.819805,-0.433135
LOGME,5.58156,0.332808,0.24953,-0.210872,0.945129
LOGME,0.042071,1.34838,0.974505,0.0410226,0.220585
LOGME,4.01167,1.29175,-0.619827,-0.734813,0.275435
LOGME,2.64753,2.3015,-0.655651,0.353142,-0.667393
LOGME,1.58415,1.77796,-0.0130639,0.978532,-0.205682
LOGME,1.30137,2.17628,0.218857,0.792567,-0.569157
LOGME,1.82989,2.88829,-0.0642073,0.242242,-0.968089
LOGME,2.39065,2.11154,-0.626747,0.584975,-0.514774
LOGME,4.57811,0.0733352,-0.00980902,-0.0726099,0.997312
LOGME,2.59636,2.43767,-0.553373,0.335654,-0.762309
LOGME,1.90077,2.78269,-0.113808,0.332294,-0.936284
LOGME,0.816719,2.24453,0.535025,0.569636,-0.623909
LOGME,2.41306,2.22568,-0.591785,0.528037,-0.609071
LOGME,3.56375,1.88796,-0.86671,-0.38929,-0.311876
LOGME,0.734655,2.47697,0.457676,0.413436,-0.787149
LOGME,5.19033,0.944064,0.372535,-0.71919,0.586501
LOGME,5.17248,1.34644,0.432897,-0.873557,0.222483
LOGME,3.15474,2.86084,-0.277054,-0.00364203,-0.960848
LOGME,5.95954,0.44101,0.404692,-0.13575,0.904321
LOGME,3.84489,1.94804,-0.709084,-0.601258,-0.368359
LOGME,2.87114,0.889769,-0.748686,0.207566,0.629591
LOGME,2.63818,2.38535,-0.601068,0.331033,-0.727416
LOGME,0.631946,1.7885,0.787834,0.576773,-0.215988
LOGME,1.07549,1.48382,0.473506,0.876497,0.0868637
LOGME,5.78546,2.59436,0.457194,-0.24842,-0.853968
LOGME,0.884427,2.45072,0.403823,0.492918,-0.770688
LOGME,5.74954,1.21632,0.807433,-0.477046,0.3471
LOGME,3.22289,1.17986,-0.921498,-0.0750852,0.381056
LOGME,3.09493,0.476909,-0.458536,0.0214118,0.888418
LOGME,2.49159,1.0251,-0.680461,0.517296,0.519016
LOGME,1.38906,2.76485,0.0664928,0.361831,-0.929869
LOGME,1.36138,2.8867,0.0524183,0.246635,-0.96769
LOGME,1.45394,2.54174,0.0658166,0.560668,-0.825421
LOGME,0.0490207,1.23225,0.942106,0.0462197,0.332115
LOGME,0.712842,2.63284,0.368485,0.318549,-0.873353
LOGME,5.196,2.85594,0.131025,-0.249474,-0.959477
LOGME,2.12311,0.018942,-0.00993742,0.0161246,0.999821
LOGME,3.90106,0.936336,-0.584071,-0.554542,0.592743
LOGME,4.18654,2.08283,-0.437571,-0.753973,-0.489955
LOGME,4.4746,3.11073,-0.00726791,-0.0299867,-0.999524
LOGME,4.8731,2.83386,0.0484691,-0.298992,-0.953024
LOGME,4.13106,1.36187,-0.537194,-0.817559,0.207411
LOGME,4.91416,0.0168642,0.00337952,-0.0165213,0.999858
LOGME,1.83644,0.00316365,-0.000830566,0.00305267,0.999995
LOGME,2.45074,2.42445,-0.506531,0.418788,-0.753686
LOGME,1.78131,0.578885,-0.114322,0.535013,0.837073
LOGME,4.98047,2.5335,0.151326,-0.550894,-0.820742
LOGME,1.05422,2.56346,0.2699,0.475161,-0.837482
LOGME,5.44846,0.26485,0.175744,-0.193997,0.965132
LOGME,4.15204,0.574286,-0.288718,-0.460159,0.83958
LOGME,1.86768,1.87091,-0.27947,0.91351,-0.295629
LOGME,5.16708,0.988323,0.366769,-0.750254,0.550091
LOGME,4.17878,2.13623,-0.429479,-0.726968,-0.535785
LOGME,4.08074,2.68509,-0.260288,-0.355762,-0.897599
LOGME,1.47656,1.85159,0.0904118,0.956573,-0.277118
LOGME,2.48252,1.12338,-0.712743,0.552106,0.432639
LOGME,0.57949,0.572317,0.453164,0.296568,0.840648
LOGME,5.96846,0.221996,0.209362,-0.0681575,0.97546
LOGME,3.41729,0.104401,-0.100276,-0.0283687,0.994555
LOGME,3.52362,2.74384,-0.359426,-0.144407,-0.921932
LOGME,0.827642,2.82393,0.211337,0.229992,-0.949969
LOGME,0.227182,1.39163,0.958708,0.221627,0.178214
LOGME,2.25877,1.83304,-0.613261,0.746125,-0.259245
LOGME,5.20696,1.04001,0.409345,-0.759067,0.506216
LOGME,1.45604,2.87076,0.0306337,0.265774,-0.963548
LOGME,0.873091,1.81091,0.62403,0.744334,-0.23781
LOGME,1.33107,1.16506,0.218162,0.892538,0.394692
LOGME,1.23819,2.06499,0.287444,0.832103,-0.474321
LOGME,3.49505,2.05462,-0.830498,-0.306413,-0.46517
LOGME,0.0460561,1.19095,0.927737,0.0427582,0.370778
LOGME,5.50277,1.34169,0.692051,-0.68519,0.227112
LOGME,4.34067,1.03157,-0.311676,-0.7995,0.513476
LOGME,1.66079,1.71807,-0.0889016,0.985172,-0.146743
LOGME,4.33135,3.0162,-0.0465078,-0.116092,-0.992149
LOGME,3.32974,0.657329,-0.600222,-0.114282,0.791627
LOGME,4.25751,0.0626869,-0.0275237,-0.0562756,0.998036
LOGME,1.91322,1.86604,-0.321239,0.901187,-0.290976
LOGME,5.07085,2.12989,0.297412,-0.793856,-0.530414
LOGME,0.0794539,0.83977,0.742141,0.0590904,0.667634
LOGME,5.6409,2.97523,0.132601,-0.0992,-0.986193
LOGME,1.92087,2.84175,-0.101305,0.277459,-0.955382
LOGME,3.54968,0.365385,-0.327967,-0.141801,0.933986
LOGME,0.641484,1.34581,0.781015,0.583304,0.223094
LOGME,5.16702,0.321684,0.138837,-0.28405,0.948704
LOGME,5.75942,1.06753,0.758577,-0.438133,0.482286
LOGME,3.88916,1.24943,-0.6958,-0.645054,0.315861
LOGME,2.59288,2.59402,-0.444188,0.271549,-0.85379
LOGME,1.32499,0.293503,0.0703989,0.280612,0.957236
LOGME,2.48416,0.136081,-0.107384,0.0829007,0.990755
LOGME,4.43614,2.66778,-0.124449,-0.438979,-0.889837
LOGME,2.48002,2.26041,-0.608731,0.473972,-0.636237
LOGME,4.3771,0.735296,-0.220726,-0.633452,0.741632
LOGME,3.82079,0.312513,-0.239221,-0.193131,0.951564
LOGME,5.12375,2.35511,0.283045,-0.648821,-0.70634
LOGME,6.14752,2.5395,0.561168,-0.0766026,-0.824149
LOGME,4.16236,2.20134,-0.422199,-0.688578,-0.589584
LOGME,3.69417,0.671217,-0.529379,-0.326446,0.783065
LOGME,1.40186,2.86293,0.0462473,0.271152,-0.961425
LOGME,4.20667,1.96689,-0.446932,-0.807093,-0.385815
LOGME,1.18187,1.83149,0.366382,0.894051,-0.257755
LOGME,5.39296,3.06614,0.0474337,-0.0585887,-0.997155
LOGME,1.33764,0.068437,0.0157997,0.0665334,0.997659
LOGME,1.49157,1.90794,0.0746854,0.940744,-0.330792
LOGME,2.72507,0.351197,-0.314609,0.139184,0.938962
LOGME,3.94303,1.68359,-0.691252,-0.713795,-0.11255
LOGME,2.74413,0.974018,-0.762671,0.320172,0.561981
LOGME,3.61744,1.91383,-0.837117,-0.431402,-0.336344
LOGME,0.707441,1.79195,0.741516,0.634062,-0.21936
LOGME,3.68532,2.94729,-0.165237,-0.099888,-0.981182
LOGME,4.84017,1.74105,0.12559,-0.977507,-0.169431
LOGME,1.32567,2.87202,0.0646311,0.258361,-0.963884
LOGME,0.0895993,3.01735,0.12343,0.011089,-0.992291
LOGME,6.03229,2.73974,0.378875,-0.0971031,-0.920339
LOGME,1.00677,0.978717,0.443595,0.701257,0.558087
LOGME,6.03446,2.92161,0.211497,-0.053718,-0.975901
LOGME,1.12735,1.52899,0.428678,0.90249,0.0417967
LOGME,0.881684,2.24623,0.496241,0.602347,-0.625238
LOGME,1.45068,2.54971,0.066853,0.553903,-0.829893
LOGME,1.97996,2.37106,-0.277107,0.639023,-0.717538
LOGME,2.2696,3.00592,-0.0870122,0.103555,-0.99081
LOGME,0.282947,1.30488,0.926486,0.269374,0.262796
LOGME,3.28344,0.728136,-0.658796,-0.0940809,0.746416
LOGME,5.23696,2.2169,0.399887,-0.691077,-0.602083
LOGME,0.558879,2.46567,0.530431,0.331726,-0.780129
LOGME,6.16326,2.6944,0.42933,-0.0517361,-0.901665
LOGME,2.36711,2.7626,-0.264459,0.258746,-0.929038
LOGME,4.6304,0.241353,-0.019574,-0.238214,0.971016
LOGME,2.41465,1.93554,-0.698056,0.620867,-0.356709
LOGME,6.27875,3.01081,0.130413,-0.000578278,-0.99146
LOGME,4.55975,1.15913,-0.139346,-0.905801,0.400134
LOGME,1.95549,0.921642,-0.298943,0.738375,0.604513
LOGME,4.79845,2.10823,0.0738366,-0.855845,-0.511935
LOGME,4.9824,2.23588,0.209887,-0.758356,-0.617125
LOGME,0.702084,1.31432,0.738524,0.624685,0.253676
LOGME,2.80889,0.174107,-0.16373,0.0565761,0.984882
LOGME,3.40181,2.18766,-0.788236,-0.209869,-0.578479
LOGME,0.527032,1.3148,0.836137,0.486579,0.253211
LOGME,4.94766,0.704794,0.151027,-0.630028,0.761745
LOGME,0.338406,1.97435,0.867512,0.305317,-0.392688
LOGME,4.54009,0.434314,-0.0721413,-0.414558,0.907159
LOGME,0.439427,2.91076,0.207055,0.0973328,-0.973475
LOGME,4.10931,2.81253,-0.183287,-0.266149,-0.946346
LOGME,4.48887,2.71921,-0.090865,-0.399734,-0.912116
LOGME,5.57683,0.733102,0.509064,-0.434343,0.743102
LOGME,3.10986,1.54846,-0.999247,0.0317169,0.0223347
LOGME,5.57256,0.0291194,0.0220681,-0.0189921,0.999576
LOGME,3.5587,1.33305,-0.888546,-0.393723,0.235516
LOGME,0.0108847,1.25742,0.951242,0.0103544,0.308272
LOGME,3.09455,0.0309985,-0.0309593,0.00145733,0.99952
LOGME,5.95183,1.46678,0.94049,-0.32357,0.10383
LOGME,3.84075,2.1015,-0.660108,-0.555051,-0.506139
LOGME,3.24163,1.99969,-0.904881,-0.0908283,-0.415862
LOGME,4.04805,2.76289,-0.227942,-0.291085,-0.929146
LOGME,6.02036,0.38855,0.365837,-0.0984278,0.925459
LOGME,4.50102,1.48885,-0.209098,-0.974462,0.0818594
LOGME,2.99589,2.75162,-0.376131,0.0551947,-0.924921
LOGME,5.39293,2.08327,0.54838,-0.677388,-0.490332
LOGME,1.61356,0.0898725,-0.00383652,0.0896695,0.995964
LOGME,4.9447,0.246977,0.0562846,-0.237907,0.969656
LOGME,4.47437,1.61249,-0.235569,-0.970963,-0.0416855
LOGME,4.89001,2.41672,0.117153,-0.65261,-0.748583
LOGME,3.74554,1.49937,-0.821001,-0.566448,0.0713699
LOGME,4.6659,1.28605,-0.0446028,-0.958695,0.280917
LOGME,2.97094,1.74329,-0.970849,0.167305,-0.17164
LOGME,1.29357,0.413477,0.109965,0.386455,0.915729
LOGME,0.812679,0.0813613,0.0558787,0.0590138,0.996692
LOGME,4.10903,2.61599,-0.284688,-0.413142,-0.865024
LOGME,0.973722,2.05338,0.49802,0.732543,-0.464066
LOGME,3.68709,3.00884,-0.113151,-0.0686739,-0.991202
LOGME,2.73571,0.616092,-0.530903,0.228151,0.816143
LOGME,6.27746,0.308202,0.303341,-0.00173735,0.952881
LOGME,3.78567,0.826501,-0.588199,-0.441677,0.677453
LOGME,5.82575,2.8105,0.291652,-0.143569,-0.945689
LOGME,4.30565,0.724302,-0.262143,-0.608553,0.748962
LOGME,4.9007,2.83388,0.0566979,-0.297523,-0.95303
LOGME,1.27557,2.279,0.220993,0.726674,-0.650467
LOGME,5.39698,1.11565,0.56798,-0.695815,0.439592
LOGME,2.29351,1.12769,-0.597542,0.677584,0.428747
LOGME,6.04898,2.55193,0.540901,-0.129048,-0.831127
LOGME,3.54938,1.03128,-0.787604,-0.34025,0.513722
LOGME,5.71864,2.93843,0.170463,-0.107954,-0.979433
LOGME,4.846,0.944878,0.107959,-0.803203,0.585842
LOGME,1.86358,2.41964,-0.190736,0.63273,-0.750515
LOGME,0.891045,2.60822,0.319605,0.395429,-0.861097
LOGME,3.70078,2.8585,-0.236778,-0.148181,-0.960197
LOGME,5.52143,0.311376,0.221697,-0.211454,0.951913
LOGME,1.33651,3.01401,0.0295366,0.123756,-0.991873
LOGME,4.95727,0.835268,0.179766,-0.719355,0.670979
LOGME,4.59795,3.07992,-0.0070387,-0.0612353,-0.998099
LOGME,3.66671,2.1547,-0.721906,-0.418253,-0.551286
LOGME,4.8452,2.56111,0.0726224,-0.543597,-0.836198
LOGME,3.42477,0.398731,-0.372787,-0.108479,0.921554
LOGME,5.54139,0.165345,0.121347,-0.111201,0.986362
LOGME,1.56673,0.727142,0.00270482,0.664731,0.747077
LOGME,5.58199,1.17659,0.705467,-0.595653,0.384075
LOGME,2.17591,2.97365,-0.0950895,0.137477,-0.98593
LOGME,4.23327,0.950097,-0.375005,-0.721878,0.581604
LOGME,2.56977,1.65633,-0.83784,0.53919,-0.0854247
LOGME,3.72525,1.60531,-0.833955,-0.550752,-0.03451
LOGME,4.75232,2.14018,0.0336189,-0.841563,-0.539111
LOGME,0.0144166,2.84704,0.29028,0.00418515,-0.956933
LOGME,3.95799,2.15263,-0.572164,-0.608783,-0.549557
LOGME,0.580123,2.81429,0.268894,0.176218,-0.946913
LOGME,4.01492,0.472831,-0.292498,-0.349059,0.890282
LOGME,1.19324,1.41368,0.364108,0.918118,0.156475
LOGME,3.26242,1.29373,-0.95485,-0.115934,0.273534
LOGME,5.50894,1.48834,0.712522,-0.696799,0.0823663
LOGME,3.05882,0.442224,-0.426485,0.035383,0.903802
LOGME,0.0196631,1.01499,0.849313,0.0167023,0.527625
LOGME,6.17528,0.118156,0.117196,-0.0126952,0.993028
LOGME,1.44114,2.23422,0.101868,0.781274,-0.61582
LOGME,0.338967,0.0344672,0.0324995,0.0114585,0.999406
LOGME,3.69474,0.521771,-0.424091,-0.26185,0.866938
LOGME,1.81759,2.98383,-0.0383813,0.15235,-0.987581
LOGME,3.21504,0.285581,-0.280956,-0.0206722,0.959498
LOGME,5.52719,2.9133,0.164668,-0.155258,-0.974053
LOGME,6.1528,1.74005,0.977344,-0.128158,-0.168445
LOGME,0.885886,0.328673,0.204197,0.249991,0.946472
LOGME,1.5834,0.919046,-0.010019,0.79496,0.606579
LOGME,5.73713,0.808859,0.618289,-0.375726,0.690325
LOGME,3.24397,2.89312,-0.244635,-0.0251333,-0.969289
LOGME,5.99748,0.708567,0.624366,-0.183405,0.759295
LOGME,0.749025,0.209716,0.152463,0.141757,0.97809
LOGME,3.37192,1.33763,-0.947247,-0.222117,0.231056
LOGME,5.9808,0.711257,0.623169,-0.194399,0.757542
LOGME,4.66492,2.98338,-0.00747549,-0.157378,-0.98751
LOGME,4.80346,0.600597,0.051397,-0.562793,0.824998
LOGME,2.49483,2.7837,-0.279551,0.211091,-0.936639
LOGME,3.30739,2.50031,-0.590019,-0.0987291,-0.80133
LOGME,5.41241,2.54682,0.360976,-0.428547,-0.828277
LOGME,2.90486,1.94902,-0.903402,0.21795,-0.369273
LOGME,0.455674,2.2452,0.701382,0.343728,-0.624431
LOGME,5.12248,2.18221,0.326464,-0.750943,-0.574026
LOGME,0.995507,0.421836,0.222765,0.343531,0.912339
LOGME,1.61066,1.70609,-0.0394878,0.990075,-0.134879
LOGME,0.596089,2.33659,0.596517,0.404683,-0.693109
LOGME,5.32948,0.534878,0.294965,-0.415724,0.860331
LOGME,1.81853,0.480385,-0.113314,0.448013,0.886817
LOGME,5.34118,0.85947,0.445535,-0.612617,0.652839
LOGME,4.4809,1.52453,-0.229185,-0.972284,0.0462462
LOGME,3.97215,3.10698,-0.0233391,-0.0255485,-0.999401
LOGME,4.85629,1.65502,0.142895,-0.986157,-0.08412
LOGME,5.24451,1.75769,0.498528,-0.846727,-0.185805
LOGME,4.22318,1.1336,-0.425729,-0.799677,0.423404
LOGME,6.2049,0.952045,0.812108,-0.0637049,0.580019
LOGME,3.40057,1.12906,-0.873861,-0.231513,0.427514
LOGME,4.60236,3.08338,-0.00638814,-0.0578248,-0.998306
LOGME,1.17122,0.684337,0.245926,0.582362,0.774839
LOGME,4.94141,0.950284,0.184705,-0.792337,0.581452
LOGME,4.92047,0.287481,0.0585731,-0.277421,0.958961
LOGME,4.08028,0.0947744,-0.0559131,-0.0763482,0.995512
LOGME,4.42293,1.90084,-0.270032,-0.90667,-0.324088
LOGME,4.40125,0.321446,-0.096723,-0.300769,0.94878
LOGME,1.00531,2.56781,0.290852,0.458311,-0.839855
LOGME,1.27114,2.09719,0.255232,0.826097,-0.502415
LOGME,3.84502,0.309627,-0.232375,-0.197094,0.952447
LOGME,4.1911,0.851536,-0.374642,-0.652371,0.658829
LOGME,0.457208,1.72631,0.88646,0.436117,-0.154887
LOGME,5.15189,0.949261,0.345916,-0.735723,0.582284
LOGME,1.85087,0.609829,-0.158318,0.55041,0.819746
LOGME,0.832947,0.346317,0.228338,0.251154,0.940629
LOGME,2.96032,1.53955,-0.983135,0.180193,0.0312385
LOGME,4.36005,2.81528,-0.110622,-0.300858,-0.947231
LOGME,4.6768,1.12394,-0.0320918,-0.90124,0.432131
LOGME,1.78078,0.967395,-0.171631,0.805324,0.567446
LOGME,3.05809,0.710658,-0.65006,0.0544083,0.757933
LOGME,3.80482,1.73764,-0.777067,-0.607114,-0.16607
LOGME,2.58467,1.62008,-0.847857,0.527932,-0.0492646
LOGME,1.51245,0.161265,0.00936359,0.160294,0.987025
LOGME,2.1361,1.7426,-0.527784,0.831996,-0.170959
LOGME,3.58333,1.30462,-0.872177,-0.412453,0.263041
LOGME,5.92645,0.673363,0.584356,-0.217781,0.781729
LOGME,0.033706,2.82843,0.307893,0.0103818,-0.951364
LOGME,1.5384,0.275685,0.00881685,0.272063,0.962239
LOGME,0.281216,2.68766,0.421274,0.121694,-0.898732
LOGME,0.411301,1.52764,0.915748,0.39943,0.0431476
LOGME,5.74622,1.48904,0.856396,-0.509821,0.0816651
LOGME,3.55131,1.19072,-0.851777,-0.369921,0.370992
LOGME,1.63704,0.628018,-0.0388909,0.586253,0.809194
LOGME,2.20401,2.69918,-0.253337,0.345125,-0.90372
LOGME,4.93488,1.92649,0.206848,-0.914301,-0.348236
LOGME,2.09137,2.37875,-0.343674,0.599448,-0.722876
LOGME,0.0109285,1.41097,0.987196,0.010789,0.159147
LOGME,3.04275,0.92276,-0.79338,0.0786724,0.603622
LOGME,2.47909,2.2078,-0.633823,0.49446,-0.594792
LOGME,2.75742,0.585853,-0.512607,0.207228,0.833241
LOGME,5.81637,2.43897,0.577081,-0.290832,-0.763148
LOGME,4.55809,0.358493,-0.0539247,-0.346695,0.936427
LOGME,3.55482,1.42876,-0.906605,-0.397527,0.141562
LOGME,0.774966,2.79241,0.244432,0.239385,-0.939653
LOGME,3.65749,0.662504,-0.53504,-0.303433,0.788455
LOGME,4.70401,1.03153,-0.00718744,-0.858056,0.513506
LOGME,0.135071,2.48022,0.60861,0.0827093,-0.789147
LOGME,0.442078,1.91113,0.852022,0.40328,-0.333803
LOGME,5.72505,3.12081,0.0176234,-0.0110032,-0.999784
LOGME,0.687702,2.75034,0.294669,0.242065,-0.924432
LOGME,0.966383,0.34342,0.191345,0.277056,0.941609
LOGME,2.26934,2.8309,-0.196607,0.234113,-0.952122
LOGME,1.53411,0.0146766,0.000538311,0.0146662,0.999892
LOGME,5.24826,0.724795,0.338514,-0.570047,0.748635
LOGME,4.66994,0.866564,-0.0323381,-0.761422,0.647449
LOGME,2.03778,1.75371,-0.442682,0.878035,-0.181898
LOGME,0.965964,0.262882,0.147765,0.213764,0.965645
LOGME,3.1305,3.05157,-0.0898952,0.000997105,-0.995951
LOGME,4.99819,2.80936,0.0919517,-0.31292,-0.945318
LOGME,1.01167,1.01002,0.449205,0.717881,0.531848
LOGME,4.92386,0.76579,0.145479,-0.677667,0.720835
LOGME,6.08243,0.559979,0.5205,-0.105921,0.847266
LOGME,2.61029,1.29769,-0.830194,0.487879,0.269725
LOGME,2.70007,0.641126,-0.540741,0.25558,0.801423
LOGME,0.122719,2.85578,0.279813,0.0345118,-0.959434
LOGME,4.75286,3.10412,0.00151604,-0.037438,-0.999298
LOGME,2.20195,2.11599,-0.504529,0.690305,-0.518584
LOGME,4.21633,2.93639,-0.0969851,-0.179203,-0.97902
LOGME,4.02975,2.58975,-0.330724,-0.406776,-0.85156
LOGME,0.230934,0.105494,0.102503,0.0241015,0.994441
LOGME,3.80635,0.477561,-0.361747,-0.283522,0.888119
LOGME,2.55523,2.24751,-0.649404,0.431396,-0.626236
LOGME,2.11867,2.10895,-0.44725,0.73298,-0.51255
LOGME,3.52367,0.512125,-0.454695,-0.182707,0.871705
LOGME,3.76297,2.44116,-0.524071,-0.375228,-0.764561
LOGME,1.10858,2.06163,0.393288,0.789395,-0.471361
LOGME,5.58099,1.88143,0.72689,-0.61498,-0.305666
LOGME,3.28963,1.80948,-0.961024,-0.143312,-0.236419
LOGME,1.09718,1.59008,0.456022,0.88976,-0.0192839
LOGME,5.37938,2.17765,0.508163,-0.645399,-0.57029
LOGME,0.503399,1.66134,0.87236,0.48043,-0.0904188
LOGME,0.878355,2.65084,0.300881,0.362747,-0.881978
LOGME,3.0288,2.34846,-0.708031,0.0801983,-0.701613
LOGME,1.1018,1.94752,0.420299,0.829468,-0.367873
LOGME,0.995087,2.56948,0.294761,0.45414,-0.840758
LOGME,4.92372,2.4342,0.136315,-0.635399,-0.760057
LOGME,0.0341131,2.01787,0.901191,0.0307544,-0.432329
LOGME,4.66708,0.161775,-0.00729569,-0.160905,0.986943
LOGME,6.08712,0.600965,0.554605,-0.110155,0.82479
LOGME,3.33976,2.28703,-0.739524,-0.148499,-0.656546
LOGME,5.51642,1.43046,0.713077,-0.68699,0.139881
LOGME,6.22409,3.02378,0.117332,-0.00694149,-0.993069
LOGME,0.421305,0.145111,0.131958,0.0591355,0.98949
LOGME,2.51295,1.21406,-0.757901,0.551026,0.349221
LOGME,2.41842,0.309163,-0.228107,0.201351,0.952589
LOGME,3.08439,1.54274,-0.997972,0.0571455,0.0280497
LOGME,0.364617,2.23326,0.736644,0.281165,-0.615063
LOGME,5.28622,2.25879,0.419363,-0.648786,-0.634989
LOGME,0.47714,0.608781,0.507997,0.262625,0.820346
LOGME,3.3556,0.378101,-0.360735,-0.0783997,0.929367
LOGME,2.94007,2.6624,-0.451732,0.0922852,-0.887368
LOGME,2.4506,0.40367,-0.302694,0.250329,0.919626
LOGME,1.36773,2.0461,0.179318,0.870886,-0.457605
LOGME,1.82681,1.1064,-0.226408,0.86495,0.447884
LOGME,4.38134,2.26774,-0.249236,-0.725172,-0.641878
LOGME,0.688538,1.667,0.768605,0.63247,-0.0960573
LOGME,1.72766,2.54092,-0.0882945,0.558257,-0.824956
LOGME,4.80816,0.204594,0.0194289,-0.202238,0.979144
LOGME,4.51308,3.03515,-0.0210338,-0.104134,-0.994341
LOGME,5.56382,2.81553,0.240949,-0.21106,-0.947311
LOGME,2.48023,3.07367,-0.0535591,0.0416848,-0.997694
LOGME,6.0109,0.099106,0.0952987,-0.026609,0.995093
LOGME,3.78557,1.31016,-0.772704,-0.580105,0.257696
LOGME,3.30871,1.15788,-0.903193,-0.152361,0.401283
LOGME,5.5691,1.46226,0.751249,-0.65107,0.10832
LOGME,5.24845,1.40671,0.503894,-0.848179,0.163348
LOGME,4.26086,2.98577,-0.0677175,-0.139639,-0.987884
LOGME,4.57257,1.56753,-0.139363,-0.990236,0.00326307
LOGME,3.20643,3.12507,-0.0164842,-0.00107029,-0.999864
LOGME,4.41719,3.03154,-0.0319518,-0.105077,-0.993951
LOGME,2.11847,0.709354,-0.339154,0.556078,0.758783
LOGME,0.0975007,2.24217,0.779252,0.0762193,-0.622058
LOGME,5.99526,2.3364,0.691287,-0.204731,-0.69297
LOGME,5.97289,1.05435,0.828051,-0.265517,0.493794
LOGME,3.60422,2.1994,-0.723822,-0.360991,-0.58802
LOGME,1.7308,1.22879,-0.150099,0.930048,0.335382
